"Days","1_Mon","2_Mon","3_Mon","4_Mon","5_Mon","6_Mon","7_Mon","8_Mon","9_Mon","10_Mon","11_Mon","12_Mon"
87,-0.943934876571076,-26.1117790151646,5.48047942601903,-66.3961699137315,-20.568163543315,35.7482576671577,-6.35441833177632,11.0255818727812,0.131764123028252,32.5600005801111,4.231121656953,3.66180746394744
88,-0.855148421472051,-25.6907219259834,7.27906701655382,-55.0573502686107,-17.8052630511941,36.0602265831642,-6.69660018851299,12.5536403092513,0.191489968888512,30.8137499280934,4.1188714564984,4.67265701440397
89,-0.300761229267698,-26.2920962989111,10.1950467007115,-55.9901088769019,-18.5799291703035,32.2306520933812,-7.3744300863057,12.7384880662166,-0.118744325264494,29.8138753572402,4.92514266636534,4.24647224665969
90,-0.975792615282587,-26.1842290560152,7.47624128448932,-51.4818759351513,-17.3977000047921,37.473992364124,-6.80558109137525,12.8456750385554,-0.179790193446445,28.8733006298562,4.480042304704,4.38972883703146
91,-0.746525253009443,-26.8032322452668,5.47482546508246,-41.1576162482428,-18.1278400579034,37.4002421004915,-7.381103561456,13.7391672376232,0.375714593625273,26.8533640382811,4.49295910899583,4.43789274218632
92,-1.45491303036775,-27.0305460833262,0.893798559252628,-44.9840622379382,-16.0513254912111,40.0865044377345,-7.90084982229972,12.9843441925207,0.665157063733736,29.7523621547769,4.74924578075681,4.58234172167547
93,-2.36295574227865,-27.330076536499,0.0707973373635162,-30.2960443488266,-14.6029071708495,42.8018396109728,-7.8619059577323,14.6012683279791,1.11785248127517,30.0459976936169,4.69396395369565,3.16743176145833
94,-2.84248514016503,-26.9069116554462,2.41719036129094,-30.8808249820779,-12.1946216878229,45.7364607351521,-8.00187806610099,15.025289398986,1.31838588334725,30.4709016328971,4.56871726742213,2.37979220194607
95,-1.74835448347877,-26.6007732592292,1.26291793793712,-26.8560006461463,-13.2997104904288,46.6881462622647,-8.10056997176167,15.6076029557407,1.29216003896339,32.1420610288571,4.64349013442298,1.77375123706041
96,-1.4749805091445,-24.7393360332371,3.17571615483354,-20.1492819326555,-10.3759349196716,47.368201702723,-7.85337425023357,15.0766494999342,1.05727284294725,32.8142431994334,5.30045490125646,2.20541957027414
97,-0.886337836455335,-23.9201649272282,5.67256925264428,-20.1743203875705,-12.3094107621739,52.6213321761075,-5.91452207291271,15.8502235689431,0.713352754464137,32.9302408770798,5.58298149960136,2.93877132004722
98,-1.91950268517697,-25.4523581683987,5.47250258103099,-12.5781504590295,-12.1321231839216,51.7882931780886,-5.35210775009919,16.5355736979975,0.337352806559352,31.4156494470423,5.91347996014564,2.82166703889365
99,-2.35958926028343,-23.9652072447844,7.34516903096203,-15.1439737279395,-15.033799888149,48.1074196569392,-6.33844246853419,16.2714860823853,0.109772102848141,32.4629462137337,6.19480714621389,2.15881178450912
100,-1.39234586810133,-23.8059310221523,7.39592891549306,-8.65410321915934,-15.0134982679383,49.6868377114327,-5.11235351143633,15.6026543751656,0.333607586214639,32.9779694598429,5.99653104826263,2.39487023982145
101,-1.36460207069613,-23.7034862577673,7.94185154593908,-10.0512380459654,-16.5845818065033,46.8463619985171,-2.8776791586435,17.0616890025553,0.632726503918111,33.0745515793936,5.6003598201417,2.22719553537637
102,-1.78020209446767,-23.6198445613944,11.1687970859384,-14.4560128143337,-13.2832703384618,45.6147321582764,-3.5664663362891,16.2006955810801,0.923259450633394,32.2709070496832,5.79502538756744,1.80628770700706
103,-1.70579574433438,-25.0819631267392,10.9361889889852,-22.4333621221198,-9.73183595430592,45.7024439037849,-3.37356491324398,18.1255902648661,1.3008833434009,34.3962208596248,6.08635560592532,0.918783268850796
104,-1.63187709077965,-24.339399738,11.821415687713,-27.0472206577327,-10.1154366074179,45.3686331320126,-2.92184787753621,18.5990799373062,1.66817853361367,33.7141218880055,5.90499667880709,1.05731985077259
105,-0.777532425623841,-23.5428490536219,11.7876551093266,-20.571553851642,-8.21089282209738,47.3981486515593,-2.90865692978311,19.9306240658024,1.12265996177216,36.3554916217148,5.6388560164964,1.13786852167442
106,-0.837425024796228,-23.4518634039481,13.4185152933797,-14.7466161391853,-7.73494681615329,51.9671655228272,-2.54729718712371,19.0217686987853,0.989124814961456,35.7597408426393,5.95401232511944,0.994265991510854
107,-1.12471793224739,-23.2844681623622,13.7593455905541,-10.810241436265,-7.35592245295895,55.1982505821791,-2.0883852250198,19.5035020993183,1.62675136155058,35.7177886052158,5.67050772325213,0.702093471856065
108,-1.92837925956912,-22.8506046642723,13.2688504424551,-11.8954084907504,-4.30268977965598,52.3983778216697,-1.50309499940261,17.9423974655182,1.48530142391761,36.885541131021,5.53002177009142,0.324745593190682
109,-0.971411075810272,-23.2627460450106,12.6690672689745,-4.19897889937559,-4.93108533140327,54.1420687179817,-0.927292253020503,17.7310166742715,1.58073952353561,36.8750460298645,6.02762574455684,0.59535968186244
110,0.433547042333921,-24.0208060064102,14.1900578615131,-21.9695760155808,-3.07408909780026,56.0003826588124,-1.75543710230246,17.214985349592,1.51211171332833,36.7893715175737,5.73063295406178,0.375751904740499
111,-0.085708207937971,-22.4672653519572,17.7319626198743,-35.8568608077912,-3.16521074817423,57.3241803573983,-1.52272894603372,13.9443318649455,1.27415289128943,38.293445418919,6.04282743822837,-0.148110705416281
112,0.44643022776546,-23.1248551029186,16.5613856518261,-36.8297824572815,-3.20011023361358,53.0505515588674,-1.22120385622712,14.7273620789167,1.45836748729469,38.5333198591949,5.81121598451539,-0.565682185874026
113,-0.541560002501344,-24.0030523386514,15.0555459760568,-33.9315499110477,-3.51535283704931,50.2676149396756,-0.998165053646722,13.9991319579414,1.76805638109321,38.9211309126181,6.56011789967463,-0.752944705984999
114,-0.141747802134679,-25.520274247441,16.800743717626,-34.0873558636492,-5.56519916815048,48.2680484666473,-0.508715795404909,12.4774858211649,1.60620235384356,43.4763659625832,6.29196568495011,-0.616735097178799
115,-1.36836128476969,-25.8868161386348,18.8690442821827,-39.8108524296942,-3.66316948898256,47.0947488563263,-1.73836683479818,13.7019378502224,1.21195490998022,46.4006659806088,6.69797862841321,-0.117176033491034
116,-2.04599988173443,-24.4580529637243,19.3564702740727,-44.332985723171,-2.17724467551733,47.3503857342579,-1.17754766096151,14.6332898783737,1.22692802117505,50.5352428177375,7.07638701464596,-0.608555741038029
117,-1.09990111002933,-24.0270725253294,20.5703566896047,-32.6364071008418,-1.89354976953737,49.8651095064417,-1.85757108969404,14.4110225158601,1.59230286778922,51.0721714833817,6.73721176763029,-1.76769456851032
118,-0.639424020579966,-23.7657186540367,19.0003440799502,-37.1570551036306,-1.33563587243696,53.4276696030792,-1.32758957794319,13.1112945029982,1.65257928426188,53.9206338422971,6.67448251584272,-2.43080380037662
119,-1.14579044125111,-25.1156887624161,17.9898414132945,-29.982973643553,-3.15815534315386,54.525271044763,-2.00075314666359,12.6482232539991,1.55793312399223,54.0393485976865,6.56629032609347,-2.12976379362442
120,-1.49375680866707,-25.0825898851367,15.783969498302,-30.6842319830419,-2.04442428160566,52.0140173712816,-1.98426944680662,12.3620684566721,1.5547608714407,54.0923088591074,6.48281163794953,-1.40623587356132
121,-0.513878584020627,-25.0811809314153,17.669927274324,-31.3424097453909,-1.11876146549292,50.1464609947802,-2.40215144492782,11.2935689947297,2.20335183961753,53.7708052507707,6.21176345600457,-1.35604585044758
122,-0.537299811814122,-26.0601426287584,17.7886665688933,-31.4257057836624,-2.99676262394155,46.3276158036028,-1.63794081148873,11.4882600020738,2.31904283882337,54.047055891969,6.4316769299541,-2.19245331993916
123,-0.578508474342936,-26.9113505603833,18.0180126448597,-36.64683845457,-2.53444900215599,46.5268956199519,-1.65161583937408,10.4661068209245,1.96892950694568,55.3523133655247,6.88733485311719,-2.13258529930858
124,-0.996111307497162,-26.3974374598498,17.1495622137737,-35.3368483309002,-1.92905029228843,41.8996379714299,-1.34043242035728,8.69523636342193,2.14772110319882,55.0991591073439,6.02765876902124,-1.76984181228002
125,-0.115417664181359,-26.6764501675552,17.3951200456173,-37.3573957651829,0.777583206995962,43.5460868025519,-1.62749166556571,8.28096582260819,2.14731445227148,57.5881424124638,6.65468944849101,-1.630910947396
126,0.257039798758172,-28.1403803177835,18.2343941278198,-47.0116041144863,2.88681821003009,46.3989878824637,-2.24310037601464,5.75948663989827,2.56080025419951,57.5361161843013,6.63385111929899,-1.13709634215479
127,-1.10446151483496,-28.1575391266079,18.8132794985728,-50.0149149226261,4.51660158638664,48.0969308400443,-4.16736224735962,3.93242994229847,3.01975137345998,58.7579251458988,7.31082899306254,-1.79997871803137
128,-0.910877547698895,-29.1007502390327,20.6104303693536,-43.2350949795985,4.42652474146399,48.3519065361162,-4.60954951424082,3.86131321119758,3.26994836853369,60.5654930888567,7.02594575099449,-0.950826397967924
129,-0.556929238864461,-29.1304420946561,18.6805266701687,-44.9645830054682,0.780303601768799,48.6588341001881,-4.4053854914853,4.17981830119549,2.93325113531563,61.3087632674193,6.71409343198409,-1.03662553743116
130,-1.78997547567754,-28.2222018190073,17.2459247196687,-42.3498354122674,2.10970458624381,53.8006903209248,-4.23507577546329,4.4392293249932,2.72583209586674,63.5127381514192,6.40931443510777,-0.259830194467017
131,-1.6296457507614,-28.0599397016649,15.4690668761777,-41.9230439203977,1.5583666158798,56.27205465875,-2.72023457206566,5.6833153618247,2.70435503084271,58.4635375094204,6.38169728166526,0.606416482007051
132,-1.76939682041562,-28.6327866455737,15.6980730713237,-40.7570782518132,2.32513574747495,53.0928818634361,-1.96004664582784,6.12880256657805,2.84986467308811,59.5952687237051,6.89422796556976,0.967384773854222
133,-1.89459200851249,-29.517221163577,16.745166626873,-41.4732429714488,3.52471017053166,54.5083535102721,-3.52753850165858,5.98661432790092,2.54006146031081,61.0055195468603,7.1859236156905,1.43947961491551
134,-1.31913561260132,-29.433151419831,17.779722651478,-41.4877794257882,1.96232586405861,50.7426925656658,-2.63906323071715,5.03988392676179,2.51877418563218,62.1580362106244,6.80603190626788,1.92734238552815
135,-0.922585437327077,-29.6554123894336,19.9385850586677,-51.6902120597814,0.702519128350627,50.3584457170776,-2.82072234272201,5.87849037569168,2.99219022775872,64.286395975363,6.66481726291762,1.12497066941005
136,-1.32126956750734,-29.9287737480804,18.5521134973513,-50.1375708169046,1.46636505876355,48.2967480890577,-2.24639587875372,5.40214765496157,3.00246808478584,63.1546695933785,6.98609869437855,1.60606012416689
137,-2.3320485058624,-28.765190369244,18.2249384573922,-58.0968915278472,2.91355320205389,51.2799191250503,-1.23322786678306,5.88545620864201,3.04760324184831,62.3926939604813,7.24840669079996,1.14111569387025
138,-0.969852174139962,-29.4527302399859,16.6728052556751,-64.1683293123791,2.584030291177,48.1891226147473,-2.15927244674994,5.01410113223743,3.35897628119837,65.7059255596772,7.69977222382207,2.02898569097347
139,-1.81389949826501,-29.326231711453,15.4114739825255,-52.6340903310416,3.90401321218434,45.6246153872163,-2.33003696407017,4.64701777660401,3.06094738288061,64.0899458656223,7.89765346598835,1.70747432523393
140,-1.36079176142057,-29.7298664708578,15.2741943032817,-52.1763394313208,2.34966760016915,46.7454544271575,-1.92518018179357,4.40621797045992,3.43490363352235,61.7019677424106,7.36350029037388,2.3936771640242
141,-0.674010075882525,-30.7999848281858,15.9718711141667,-45.1182672407053,5.90171989481404,42.4309093789986,-2.01799528050842,4.57912978382534,3.31326435117917,57.8623251803999,7.90176315982552,2.54272474665259
142,-0.661133662022711,-28.0552305092118,14.1637974614681,-47.1450668379356,5.95499541840299,43.1933648586741,-2.61470440275182,3.54828015288814,2.91224522270275,58.4647394890202,8.10900485997069,1.85729264100142
143,-0.0555372068377706,-27.8903678937228,13.6152617089543,-44.0119017584071,5.24076073360978,43.6250123081035,-3.09868426793578,3.304474511359,3.13191655207743,58.0259045526657,8.07031730727175,1.89349974017992
144,-0.652741365016624,-27.7930806202164,11.6539578351703,-44.2169062188496,6.90442875599414,46.7730317183264,-3.20423922045338,3.97925690842224,3.11093788276824,58.4387126048742,8.38585608670608,1.62980137890222
145,-0.108872663634804,-28.7919042519226,11.5747594797093,-41.8223831026004,9.06169513449576,44.5239100191283,-3.50428477453383,3.89363476987026,2.7473059927838,59.9237639815576,8.36057576779953,1.70692203448452
146,-1.00407010804509,-29.9217405125651,11.452742726812,-44.1026775559831,8.48972897966297,46.0674798682293,-4.48144446187961,4.59581690570063,2.61855412990333,60.3479680063144,9.19614642217429,1.81242095371535
147,-1.00065813851328,-27.7081684844861,8.59376623589143,-44.0324168129791,9.54426559058245,45.6409482098179,-4.27590433666373,6.40425351098972,3.00656764659053,59.5546185298529,8.90482281589221,0.970303293730317
148,-0.214841517775925,-27.4435259372499,7.58794622125237,-52.2837846368347,9.37366316207832,46.7963336265717,-4.35298460315551,5.77155418938638,3.39148030060831,59.3565327539356,9.27568574960832,1.25309249324187
149,-0.213685667598914,-27.6200156450055,7.94393440948902,-45.4690360027651,12.3360245988152,48.1532479011809,-5.59209608287259,6.82542317289311,3.15491482083995,59.2315957872836,9.76372141647494,1.7591537471959
150,-1.1877549627616,-28.1877948593005,8.59956325738719,-49.4295272258219,8.44012858692289,41.8570124925456,-4.6872679518943,6.62817168646341,2.95085095649841,60.1626164808184,10.0663168603491,2.39624209344283
151,0.169271118572516,-28.2338665818706,6.18057553062777,-42.004733003912,10.3917484606264,40.925007523505,-4.39409955622733,7.60279100183732,2.90977295069298,61.3056906567673,9.50501224785589,2.21049058901141
152,-0.165860835421631,-27.9254585366995,10.4983509399056,-39.1950302339063,7.79661585373174,42.1255641014026,-4.21237308792805,8.24023041850395,3.08501739780563,64.7949151966274,8.6829604866836,1.62312223334976
153,0.310419003060366,-28.242165858667,9.65895178417212,-35.8444927296816,7.86444290749568,38.2158943169385,-4.17654852973918,7.07072055008299,2.75175872723554,67.3350720511947,8.6975627330781,2.06264330749801
154,0.153953348063206,-28.7656722308396,8.96490981080087,-29.8920433585345,7.66052725839446,33.9500710235133,-4.0319836784208,6.54214941633374,2.23926812546528,69.2268541510469,8.17497707178532,2.75357539174132
155,0.178101216461489,-28.9587193285187,7.37919921939791,-21.0625761231857,5.23257673201001,34.249800967048,-3.72235988987158,7.207026543262,2.20432111166764,71.0254393872558,8.19888935628204,2.41490717935566
156,-0.155764283473355,-29.804334015046,6.10605362804252,-12.7383022457448,4.73005481743682,34.8422148100532,-2.98309790046027,6.81549025494535,2.33981592584962,70.5708744201027,8.61672592491241,1.23343255101079
157,0.268174586769876,-28.1330374004664,3.73225567328622,-11.0689125997128,4.90306120687554,35.352500985472,-1.24471491508575,6.17185990935963,1.92438727404309,71.1928422950181,8.31757597520523,1.49015927986897
158,1.54865123434545,-28.0628928981788,4.67796744638158,-2.8732743072414,2.47991768020916,36.5688498365002,-2.27199111740081,4.19547707293211,2.50294225633184,73.6976044516482,8.10317000346948,1.01324676602663
159,0.601970272336333,-26.5486595144028,5.76578204532413,-18.3329951446032,3.74417166387012,35.0004197752601,-2.31077572926137,3.32767015455827,2.49909569854415,70.9783743168815,7.9787694925355,0.254966086846965
160,0.284178834763809,-25.8249587800516,4.82084770724561,-17.4438981080358,3.63270791562277,34.5082068840676,-1.76810635945736,4.27133745495966,2.33628309916263,72.3244032986289,7.9947386039537,-0.424626799156854
161,1.307728226397,-24.3622170961136,6.67354235894272,-21.4362774190679,3.57947465555643,32.9206411569619,-2.15382900056971,5.64692980753294,2.1909570911398,70.1328555414792,7.41919590349964,-0.719675032321537
162,1.54488403512432,-23.7482030862271,5.4862375201372,-16.2402293700635,2.19628393349332,29.20251228068,-3.62148793108156,6.61566947806794,1.61776633213606,66.2888429291239,7.92596227068638,-0.26029558508309
163,0.950852389014639,-23.9954516010146,7.97775157482183,-28.9394785962608,0.0791979254875561,24.0782563015085,-3.63590756358789,7.24617794417198,1.5725327957971,66.518063515635,7.69315832001491,-0.114002380927882
164,1.49120350551101,-24.145301043385,6.42737780105077,-21.9920063687114,-0.80656488715554,21.4708197885114,-3.70500047712153,6.53485592449314,2.18673107660667,70.3026336047234,7.52396376782102,-0.497730349143225
165,0.609169541400892,-22.6478364238652,6.28640751085027,-19.9627901748183,-1.11045638150018,19.9533760262973,-3.78868901129817,6.81071088600871,2.15095740872054,70.4936035063704,6.89853338256039,0.478739111863732
166,0.875533295634978,-24.2522151651137,9.32420884056107,-13.5762817358552,-1.99331115864178,24.6711975149517,-4.08697335023114,6.6038572056672,2.71912674009332,69.4227354012286,6.38810117620643,0.816914490796516
167,1.65582367102785,-24.2958179703917,6.98881207355079,-9.79125468771093,-2.63279845589057,30.3562028534077,-2.99510481290238,7.67681054574371,2.47511599741483,68.5582676736938,6.1537127040641,0.981685476273039
168,2.51538404314718,-24.348550469158,5.52600378283889,0.812186767045031,-2.13099184637692,32.5607686957305,-2.96305658862206,6.8504788349817,2.6167144434776,65.335065604231,5.72655535661976,0.893391243929596
169,1.44674120436596,-25.1673189340425,4.04810841619057,4.82495621595782,-2.94626965773969,35.1443310398586,-3.24690920677166,8.3150960204519,2.78769529370302,61.9632449658279,5.27824368298617,1.82189588059997
170,2.07001480235386,-25.8331106130137,3.51707482301824,14.6455384589475,-2.92869901549451,31.4798145416733,-1.96908287463897,8.10805234456721,2.48597681127645,64.175967245799,4.69118782538204,2.16430878269077
171,1.6161771303358,-25.8664072316321,1.88312234576084,6.00639592255423,-0.554426795855937,33.8803627533366,-1.85299837405123,8.22164351262982,2.50446376680743,62.4228444091796,4.96408490798869,2.01973799142264
172,2.29817428446026,-24.956138185882,0.664658600296192,-1.40427295294648,-2.04454905230803,35.2620971327479,-1.94048158738973,6.47054522793765,2.54192987009625,62.7594075937054,5.59864539188447,3.34955878623785
173,1.91209127572686,-24.5026523442087,1.21252932304964,1.23593450160335,-2.24168132000267,32.0430296950931,-1.90921935863317,8.04150190450531,2.76995904061194,64.2194721759885,6.05873059891895,3.18371479539269
